aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.188431636,0.2,0.31147541,0.3,0.601568123,0.6,0.02820341,0,93
0.182976534,0.2,0.295081967,0.3,0.616520685,0.6,0.023507546,0,94
0.178223939,0.2,0.278688525,0.3,0.695352216,0.7,0.024128947,0,95
0.233988071,0.2,0.319672131,0.3,0.593935622,0.6,0.020043194,0,96
0.213856599,0.2,0.295081967,0.3,0.666061208,0.7,0.012914916,0,97
0.159542761,0.2,0.295081967,0.3,0.716737822,0.7,0.019265968,0,98
0.153272847,0.2,0.270491803,0.3,0.586957525,0.6,0.01472734,0,99
0.127036594,0.1,0.295081967,0.3,0.351365099,0.4,0.012326996,0,100
0.136961989,0.1,0.270491803,0.3,0.504182307,0.5,0.016129666,0,101
0.23991284,0.2,0.286885246,0.3,0.470021795,0.5,0.009627363,0,102
0.278397217,0.3,0.254098361,0.3,0.613478415,0.6,0.003287796,0,103
0.270951937,0.3,0.245901639,0.2,0.565019785,0.6,0.016552904,0,104
0.185556182,0.2,0.254098361,0.3,0.462399269,0.5,0.007272715,0,105
0.220878807,0.2,0.295081967,0.3,0.494181166,0.5,0.018851003,0,106
0,0,0.303278689,0.3,0.532869475,0.5,0.022113444,0,107
0.130165049,0.1,0.31147541,0.3,0.514758622,0.5,0.031209436,0,108
0.281879938,0.3,0.31147541,0.3,0.446649508,0.4,0.043374232,0,109
0.213237427,0.2,0.327868852,0.3,0.578109143,0.6,0.040731635,0,110
0.246869173,0.2,0.31147541,0.3,0.685308865,0.7,0.033442227,0,111
0.193334204,0.2,0.319672131,0.3,0.509113737,0.5,0.034633688,0,112
0.16343261,0.2,0.319672131,0.3,0.562540184,0.6,0.033051741,0,113
0.10253292,0.1,0.319672131,0.3,0.473038784,0.5,0.034027276,0,114
0.096323043,0.1,0.327868852,0.3,0.492958476,0.5,0.038248415,0,115
0.20846134,0.2,0.31147541,0.3,0.366057094,0.4,0.036257293,0,116
0.11676565,0.1,0.327868852,0.3,0.515353046,0.5,0.036299534,0,117
0.082111639,0.1,0.319672131,0.3,0.541459949,0.5,0.032641545,0,118
0.143226388,0.1,0.319672131,0.3,0.534933885,0.5,0.033446705,0,119
0.221338652,0.2,0.31147541,0.3,0.569077313,0.6,0.037112383,0,120
0.145566448,0.1,0.319672131,0.3,0.484055351,0.5,0.02916892,0,121
0.193794134,0.2,0.286885246,0.3,0.550941789,0.6,0.03349172,0,122
0.32290509,0.3,0.278688525,0.3,0.596142943,0.6,0.032270622,0,123
0.293206716,0.3,0.295081967,0.3,0.494096303,0.5,0.029601502,0,124
0.154089579,0.2,0.278688525,0.3,0.389748763,0.4,0.034928451,0,125
0.174998175,0.2,0.270491803,0.3,0.53118409,0.5,0.02803391,0,126
0.196258755,0.2,0.295081967,0.3,0.348368139,0.3,0.030883431,0,127
0.200811337,0.2,0.278688525,0.3,0.549393373,0.5,0.021411892,0,128
0.15423267,0.2,0.286885246,0.3,0.571725523,0.6,0.026842303,0,129
0.196947142,0.2,0.278688525,0.3,0.488187818,0.5,0.020284523,0,130
0.216864872,0.2,0.270491803,0.3,0.544985488,0.5,0.015095635,0,131
0.209262368,0.2,0.31147541,0.3,0.580900914,0.6,0.016748196,0,132
0.217564477,0.2,0.278688525,0.3,0.595998163,0.6,0.012431869,0,133
0.214664068,0.2,0.254098361,0.3,0.3684664,0.4,0.014182391,0,134
0.216110611,0.2,0.237704918,0.2,0.376092118,0.4,0.013291192,0,135
0.337543923,0.3,0.278688525,0.3,0.436685504,0.4,0.01033568,0,136
0.262520031,0.3,0.237704918,0.2,0.571064282,0.6,0.011318223,0,137
0.369255508,0.4,0.295081967,0.3,0.486209981,0.5,0.008313705,0,138
0.283360912,0.3,0.303278689,0.3,0.545238958,0.5,0.016115018,0,139
0.179302434,0.2,0.295081967,0.3,0.505371635,0.5,0.0263613,0,140
0.143887603,0.1,0.303278689,0.3,0.529147465,0.5,0.022599265,0,141
0.211100566,0.2,0.278688525,0.3,0.349422598,0.3,0.04800581,0,142
0.237010194,0.2,0.344262295,0.3,0.611882445,0.6,0.042769329,0,143
0.302350383,0.3,0.327868852,0.3,0.500815702,0.5,0.036867112,0,144
0.259880299,0.3,0.286885246,0.3,0.61044673,0.6,0.036062536,0,145
0.245215526,0.2,0.319672131,0.3,0.448047188,0.4,0.034864068,0,146
0.222364994,0.2,0.303278689,0.3,0.566723279,0.6,0.031355042,0,147
0.171887331,0.2,0.31147541,0.3,0.420316141,0.4,0.025517452,0,148
0.199753632,0.2,0.31147541,0.3,0.368096508,0.4,0.03508851,0,149
0.102592012,0.1,0.31147541,0.3,0.434430213,0.4,0.039178935,0,150
0.241965732,0.2,0.336065574,0.3,0.440894596,0.4,0.031014047,0,151
0.385470459,0.4,0.295081967,0.3,0.514608292,0.5,0.03152167,0,152
0.227139746,0.2,0.286885246,0.3,0.389492192,0.4,0.034274201,0,153
0.401333114,0.4,0.336065574,0.3,0.511512357,0.5,0.030763229,0,154
0.278841751,0.3,0.327868852,0.3,0.572087893,0.6,0.030807514,0,155
0.277458782,0.3,0.352459016,0.4,0.509081009,0.5,0.031135806,0,156
0.282057264,0.3,0.319672131,0.3,0.490951232,0.5,0.030322423,0,157
0.260136262,0.3,0.31147541,0.3,0.574625154,0.6,0.028566547,0,158
0.399895182,0.4,0.31147541,0.3,0.426440179,0.4,0.039685633,0,159
0.267744288,0.3,0.295081967,0.3,0.511597841,0.5,0.035828945,0,160
0.423007157,0.4,0.254098361,0.3,0.696152894,0.7,0.061076113,0.1,161
0.209670323,0.2,0.221311475,0.2,0.818557778,0.8,0.091687166,0.1,162
0.303961234,0.3,0.278688525,0.3,0.826214187,0.8,0.088550231,0.1,163
0.20094942,0.2,0.270491803,0.3,0.57344147,0.6,0.103804465,0.1,164
0.160426667,0.2,0.180327869,0.2,0.413148007,0.4,0.179031824,0.2,165
0.257438925,0.3,0.327868852,0.3,0.300488172,0.3,0.197912804,0.2,166
0.378246204,0.4,0.303278689,0.3,0.459910134,0.5,0.133678636,0.1,167
0.276384909,0.3,0.221311475,0.2,0.425410135,0.4,0.124374602,0.1,168
0.342577832,0.3,0.221311475,0.2,0.324877495,0.3,0.07790188,0.1,169
0.380030067,0.4,0.262295082,0.3,0.400316165,0.4,0.103667669,0.1,170
0.470837505,0.5,0.319672131,0.3,0.493051573,0.5,0.096966814,0.1,171
0.378579018,0.4,0.278688525,0.3,0.360162877,0.4,0.084880368,0.1,172
0.240442008,0.2,0.336065574,0.3,0.377431724,0.4,0.147616827,0.1,173
0.201734279,0.2,0.213114754,0.2,0.526844826,0.5,0.211610056,0.2,174
0.136379516,0.1,0.278688525,0.3,0.428706162,0.4,0.205370008,0.2,175
0.652200689,0.7,0.204918033,0.2,0.513317263,0.5,0.278287247,0.3,176
0.289511396,0.3,0.303278689,0.3,0.266135093,0.3,0.506658687,0.5,177
0.301073392,0.3,0.737704918,0.7,0.543537669,0.5,0.830848402,0.8,178
0.247120488,0.2,1,1,1,1,0.975438423,1,179
0.387061968,0.4,0.237704918,0.2,0.708681281,0.7,1,1,180
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,181
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,182
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,183
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,184
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,185
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,186
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,187
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,188
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,189
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,190
0.385487656,0.4,0.286885246,0.3,0.541265553,0.5,0.631254909,0.6,191
