aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.679457999,0.7,0.315678487,0.3,0.440340048,0.4,0.29396788,0.3,132
0.524262046,0.5,0.330256826,0.3,0.40226238,0.4,0.294965627,0.3,133
0.415199911,0.4,0.485658031,0.5,0.452906728,0.5,0.326617285,0.3,134
0.481236045,0.5,0.51796951,0.5,0.540907219,0.5,0.308016644,0.3,135
0.540643719,0.5,0.473734115,0.5,0.533010069,0.5,0.31277125,0.3,136
0.527068026,0.5,0.429666835,0.4,0.678925464,0.7,0.294514057,0.3,137
0.405232771,0.4,0.428430406,0.4,0.617760372,0.6,0.30387142,0.3,138
0.407866568,0.4,0.488011282,0.5,0.74631894,0.7,0.326871294,0.3,139
0.414797602,0.4,0.3290482,0.3,0.718628759,0.7,0.343123451,0.3,140
0.492691463,0.5,0.35767358,0.4,0.662921955,0.7,0.375654399,0.4,141
0.401190058,0.4,0.421595774,0.4,0.706485316,0.7,0.373679574,0.4,142
0.572731419,0.6,0.458387406,0.5,0.696951063,0.7,0.357979557,0.4,143
0.310387532,0.3,0.25776357,0.3,0.619715464,0.6,0.427476462,0.4,144
0.500266934,0.5,0.258843433,0.3,0.686222915,0.7,0.386836329,0.4,145
0.557425843,0.6,0.354407358,0.4,0.873639608,0.9,0.377926561,0.4,146
0.296057773,0.3,0.338127306,0.3,0.859909932,0.9,0.410955588,0.4,147
