aesthetics,aesRound,memory,memRound,quality,quaRound,anomaly,anomalyRound,index
0.75934032,0.8,0.17115688,0.2,0.729116975,0.7,0.116200554,0.1,79
0.749368247,0.7,0.167870152,0.2,0.71933946,0.7,0.123045639,0.1,80
0.764092801,0.8,0.166270608,0.2,0.706278486,0.7,0.117543614,0.1,81
0.788477744,0.8,0.167005221,0.2,0.699202908,0.7,0.11195042,0.1,82
0.783476014,0.8,0.16881666,0.2,0.702416579,0.7,0.113813202,0.1,83
0.73704085,0.7,0.16993514,0.2,0.717520261,0.7,0.116311871,0.1,84
0.787251539,0.8,0.147519614,0.1,0.748152583,0.7,0.111663652,0.1,85
0.802344724,0.8,0.62864987,0.6,0.492554988,0.5,0.898045674,0.9,86
0.854836347,0.9,0.643933653,0.6,0.651484568,0.7,1,1,87
0.913324493,0.9,0.36172135,0.4,0.594688938,0.6,0.927601018,0.9,88
0.863730819,0.9,0.338977424,0.3,0.613802405,0.6,0.75675051,0.8,89
0.957890718,1,0.348519612,0.3,0.599378882,0.6,0.4880411,0.5,90
0.964329224,1,0.349563457,0.3,0.566057476,0.6,0.275420921,0.3,91
0.918697568,0.9,0.306604506,0.3,0.622149161,0.6,0.112685621,0.1,92
0.88902246,0.9,0.23783251,0.2,0.634731072,0.6,0.197533599,0.2,93
0.838808455,0.8,0.222395664,0.2,0.675530329,0.7,0.25153672,0.3,94
0.822232024,0.8,0.17234907,0.2,0.732750577,0.7,0.289823672,0.3,95
0.801650235,0.8,0.156371697,0.2,0.758190344,0.8,0.263915714,0.3,96
0.773053652,0.8,0.161266914,0.2,0.74779423,0.7,0.164303666,0.2,97
0.776373104,0.8,0.155068688,0.2,0.733283665,0.7,0.111422157,0.1,98
0.787740873,0.8,0.162589168,0.2,0.725616032,0.7,0.112456029,0.1,99
0.780210282,0.8,0.171478695,0.2,0.733869401,0.7,0.120265973,0.1,100
0.776328716,0.8,0.16633274,0.2,0.707133856,0.7,0.146604758,0.1,101
0.769297447,0.8,0.16588671,0.2,0.714114429,0.7,0.167735638,0.2,102
0.77323311,0.8,0.165598539,0.2,0.711440703,0.7,0.137042656,0.1,103
0.764572005,0.8,0.159996802,0.2,0.711468088,0.7,0.118285081,0.1,104
0.787688927,0.8,0.157178761,0.2,0.713636564,0.7,0.115432709,0.1,105
0.820591606,0.8,0.170202238,0.2,0.71904392,0.7,0.191175988,0.2,106
0.801807053,0.8,0.171408582,0.2,0.690798038,0.7,0.217423075,0.2,107
0.797320409,0.8,0.166333329,0.2,0.70577827,0.7,0.23242287,0.2,108
0.802556552,0.8,0.22066676,0.2,0.673703916,0.7,0.196461577,0.2,109
0.900723017,0.9,0.393424278,0.4,0.596485266,0.6,0.22777963,0.2,110
0.778705507,0.8,0.49208824,0.5,0.530184347,0.5,0.612111707,0.6,111
0.435317728,0.4,0.497376414,0.5,0.748628406,0.7,0.970867437,1,112
