aesthetics,memory,motion,quality,visual_verbal,frame
0.29868468,0.06254546,0.20651404,0.43815556,0.36221743,2247
0.2576837,0.06551924,0.20651404,0.43815556,0.413033,2248
0.2576837,0.06551924,0.20651404,0.43815556,0.50613055,2249
0.2576837,0.06551924,0.20651404,0.44362163,0.43359875,2250
0.34431196,0.06551924,0.20651404,0.55184945,0.51152088,2251
0.34431196,0.06551924,0.20131239,0.55184945,0.51278026,2252
0.34431196,0.0649962,0.20131239,0.55184945,0.52526677,2253
0.34977777,0.0649962,0.20131239,0.54866931,0.45294922,2254
0.35001098,0.0649962,0.20131239,0.54866931,0.4567916,2255
0.35001098,0.07758245,0.20131239,0.53795821,0.38711885,2256
0.37687087,0.08833009,0.20131239,0.53795821,0.31949579,2257
0.37687087,0.09790959,0.20131239,0.52972798,0.34516329,2258
0.37687087,0.09790959,0.20131239,0.52479265,0.42877141,2259
0.37687087,0.11387747,0.191557,0.52479265,0.42324441,2260
0.37687087,0.14146774,0.16595518,0.52479265,0.42273342,2261
0.37687087,0.14146774,0.16595518,0.53450654,0.41542979,2262
0.37687087,0.14146774,0.16595518,0.55851709,0.47594388,2263
0.37687087,0.14146774,0.13509295,0.5760246,0.53881909,2264
0.37687087,0.15087591,0.08848014,0.58888005,0.4261149,2265
0.37687087,0.15924995,0.08848014,0.58888005,0.40715727,2266
0.37687087,0.15924995,0.08848014,0.58888005,0.58872294,2267
0.34970156,0.15924995,0.08848014,0.58888005,0.56079177,2268
0.34970156,0.13947012,0.08848014,0.57657724,0.59410183,2269
0.30365516,0.13111383,0.08848014,0.57657724,0.60376006,2270
0.30365516,0.12741344,0.08848014,0.57657724,0.62447199,2271
0.2431821,0.12741344,0.08848014,0.57657724,0.62964181,2272
0.2431821,0.12741344,0.08848014,0.57657724,0.55142566,2273
0.2431821,0.13056,0.08848014,0.57657724,0.57108267,2274
0.26900365,0.13056,0.08848014,0.57657724,0.62872654,2275
0.28005951,0.13833929,0.08848014,0.57074685,0.5437488,2276
0.28005951,0.14331105,0.0959721,0.56659464,0.68461774,2277
0.28005951,0.1577301,0.0959721,0.54260837,0.63744826,2278
0.28005951,0.16456546,0.0959721,0.54260837,0.6950954,2279
0.2766263,0.16456546,0.12695096,0.54260837,0.68595634,2280
0.154173,0.17951044,0.12695096,0.54260837,0.46853163,2281
0.154173,0.17951044,0.12695096,0.55691659,0.55608775,2282
0.154173,0.17951044,0.12695096,0.5643478,0.67447766,2283
0.17626861,0.17951044,0.12695096,0.5643478,0.65210424,2284
0.17626861,0.17951044,0.12695096,0.5643478,0.68373351,2285
0.17626861,0.17934491,0.12695096,0.56986558,0.64384016,2286
0.17626861,0.17934491,0.12695096,0.56986558,0.69491681,2287
0.20243045,0.17934491,0.12695096,0.56986558,0.62625189,2288
0.22704701,0.14479251,0.12695096,0.56986558,0.67531506,2289
0.22704701,0.14479251,0.12695096,0.56986558,0.62772525,2290
0.22704701,0.14278475,0.12695096,0.60001476,0.74069732,2291
0.22704701,0.12465553,0.12695096,0.60001476,0.6148527,2292
0.26372397,0.12043718,0.12695096,0.60001476,0.55805931,2293
0.26372397,0.12043718,0.12695096,0.60001476,0.5243613,2294
0.26372397,0.12043718,0.12695096,0.60001476,0.59991604,2295
0.23192297,0.12043718,0.12695096,0.62121514,0.5459817,2296
0.23192297,0.12043718,0.12695096,0.6267791,0.62158027,2297
0.23192297,0.10450262,0.12695096,0.6267791,0.64303351,2298
0.23192297,0.09439755,0.12695096,0.6267791,0.62560941,2299
0.23192297,0.07920698,0.12695096,0.6267791,0.62062607,2300
0.23192297,0.07094015,0.12695096,0.6267791,0.66702648,2301
0.23192297,0.07094015,0.12695096,0.6267791,0.68149734,2302
0.23192297,0.06752193,0.12695096,0.6267791,0.7067023,2303
0.27486521,0.06752193,0.12695096,0.6267791,0.7031828,2304
0.29748517,0.06752193,0.12695096,0.6267791,0.77160924,2305
0.31909367,0.06752193,0.12695096,0.6267791,0.69833912,2306
0.31909367,0.06752193,0.12695096,0.61793316,0.78413931,2307
0.3194191,0.06752193,0.12695096,0.597973,0.80369586,2308
0.34200994,0.0954726,0.12695096,0.597973,0.77164327,2309
0.34200994,0.0954726,0.12695096,0.597973,0.70531171,2310
0.34200994,0.0954726,0.12765278,0.597973,0.60850954,2311
0.26926578,0.0954726,0.12765278,0.597973,0.64860107,2312
0.26926578,0.0954726,0.12765278,0.597973,0.71614301,2313
0.26182875,0.0954726,0.12765278,0.597973,0.68618529,2314
0.26182875,0.12250977,0.16939472,0.597973,0.77719286,2315
0.26182875,0.13184912,0.16939472,0.597973,0.72607047,2316
0.26495346,0.16599693,0.16939472,0.60691141,0.718478,2317
0.26495346,0.16599693,0.16939472,0.60691141,0.69185494,2318
0.26495346,0.16599693,0.15704437,0.60691141,0.71799777,2319
0.24829172,0.16599693,0.15704437,0.56460908,0.67432193,2320
0.24829172,0.16220273,0.15704437,0.56460908,0.63245377,2321
0.22905005,0.15492475,0.15704437,0.56460908,0.75749664,2322
0.22905005,0.15492475,0.15704437,0.56460908,0.67603377,2323
0.22905005,0.14903477,0.15704437,0.56460908,0.65121511,2324
0.22905005,0.14903477,0.15704437,0.60670949,0.71388097,2325
0.22905005,0.14903477,0.15704437,0.60670949,0.74962513,2326
0.22905005,0.14903477,0.12679814,0.60670949,0.77542249,2327
0.22905005,0.14903477,0.12679814,0.60670949,0.69991784,2328
0.20702452,0.14472224,0.12679814,0.59954969,0.70490771,2329
0.20702452,0.13875113,0.18686731,0.59954969,0.75269843,2330
0.20702452,0.13875113,0.18686731,0.59405701,0.72698247,2331
0.18308116,0.13875113,0.18686731,0.55806631,0.75283646,2332
0.18308116,0.15694663,0.18686731,0.55806631,0.74739413,2333
0.18308116,0.15987115,0.18686731,0.55806631,0.74028679,2334
0.18308116,0.15987115,0.18686731,0.54769451,0.73214412,2335
0.13876711,0.15987115,0.164868,0.54769451,0.72926547,2336
0.13876711,0.15987115,0.164868,0.54769451,0.65645299,2337
0.13876711,0.15987115,0.10982701,0.54769451,0.73655303,2338
0.16139644,0.15193539,0.07967556,0.54769451,0.76727819,2339
0.19478704,0.15193539,0.07967556,0.57257997,0.72318065,2340
0.21701741,0.13154631,0.07967556,0.57257997,0.64798282,2341
0.21701741,0.13154631,0.10235373,0.58060928,0.65441991,2342
0.21701741,0.13154631,0.10235373,0.58060928,0.65351281,2343
0.25613221,0.13154631,0.10235373,0.63569761,0.68438416,2344
0.26664318,0.13154631,0.10235373,0.63569761,0.69921519,2345
0.26664318,0.14162168,0.10235373,0.63569761,0.73962307,2346
0.26664318,0.14569623,0.10235373,0.61736715,0.62775764,2347
0.2259432,0.14569623,0.10235373,0.61736715,0.7526124,2348
0.2259432,0.14569623,0.12335322,0.61281081,0.66577527,2349
0.2259432,0.14569623,0.12335322,0.61281081,0.70348771,2350
0.2259432,0.13114824,0.12335322,0.61281081,0.7459401,2351
0.26635491,0.12295928,0.0982285,0.63896108,0.68317514,2352
0.26635491,0.12295928,0.0982285,0.63896108,0.72575576,2353
0.26635491,0.12295928,0.0982285,0.69828254,0.75338012,2354
0.26635491,0.12295928,0.11270974,0.70298437,0.71732752,2355
0.26635491,0.12295928,0.11270974,0.71168673,0.72387024,2356
0.26635491,0.10882022,0.11270974,0.71922311,0.64000241,2357
0.25849731,0.0989879,0.11270974,0.72841686,0.6692964,2358
0.25849731,0.0989879,0.11270974,0.72841686,0.66994733,2359
0.25300125,0.0989879,0.11270974,0.72841686,0.71602948,2360
0.25300125,0.08402227,0.11270974,0.70545497,0.74387925,2361
0.25300125,0.07689931,0.11270974,0.70545497,0.76304297,2362
0.25300125,0.06355857,0.11270974,0.70545497,0.76628016,2363
0.25300125,0.03149893,0.11829368,0.70545497,0.73065933,2364
0.25300125,0.03149893,0.11829368,0.70545497,0.69776143,2365
0.26429711,0.03149893,0.11829368,0.70545497,0.69988217,2366
0.27800911,0.03037099,0.11829368,0.70545497,0.76445153,2367
0.27800911,0.02631926,0.11829368,0.72866297,0.8247549,2368
0.27800911,0.02631926,0.11829368,0.72866297,0.80140143,2369
0.27800911,0.02631926,0.11829368,0.72866297,0.73481179,2370
0.27800911,0.02631926,0.11829368,0.67668111,0.80348324,2371
0.2706451,0.02631926,0.11829368,0.67668111,0.72511137,2372
0.2706451,0.02628014,0.11829368,0.67668111,0.81041526,2373
0.2706451,0.02628014,0.11829368,0.68219616,0.77260699,2374
0.2706451,0.02628014,0.11829368,0.68219616,0.69860184,2375
0.32019737,0.03864905,0.11829368,0.68219616,0.78338983,2376
0.33977222,0.03864905,0.11829368,0.68219616,0.74975498,2377
0.36262688,0.03864905,0.10408259,0.68003612,0.77092592,2378
0.36262688,0.03712558,0.10408259,0.65873617,0.75206738,2379
0.36262688,0.03712558,0.10408259,0.65873617,0.71990753,2380
0.3620784,0.03712558,0.13135268,0.64224209,0.81122327,2381
0.3620784,0.06048627,0.15895141,0.61893909,0.90203455,2382
0.3620784,0.06048627,0.15895141,0.61893909,0.84267394,2383
0.3620784,0.06048627,0.15895141,0.61893909,0.78778377,2384
0.43271206,0.06048627,0.12101612,0.65932675,0.79273307,2385
0.43271206,0.06048627,0.12101612,0.65932675,0.7302733,2386
0.43271206,0.06841696,0.12101612,0.65932675,0.77108327,2387
0.43271206,0.06841696,0.12101612,0.67472927,0.59742832,2388
0.43271206,0.06841696,0.12101612,0.67472927,0.59792489,2389
0.36139112,0.07157077,0.12101612,0.67472927,0.53377423,2390
0.3338239,0.07157077,0.12101612,0.67472927,0.58941579,2391
0.3325804,0.07157077,0.1497284,0.67472927,0.56505285,2392
0.3325804,0.06938661,0.1497284,0.61952399,0.60121081,2393
0.3325804,0.05475023,0.1497284,0.61067948,0.7163265,2394
0.34790082,0.05475023,0.1497284,0.61067948,0.6269902,2395
0.34878733,0.05475023,0.1497284,0.61067948,0.60997663,2396
0.36311084,0.07622668,0.1497284,0.61067948,0.67952415,2397
0.36311084,0.07622668,0.1497284,0.61067948,0.68357751,2398
0.4237013,0.07622668,0.1497284,0.58469295,0.65939834,2399
0.4237013,0.05625922,0.10779246,0.54588083,0.75051916,2400
0.4237013,0.04757475,0.10779246,0.54588083,0.85836035,2401
0.36101775,0.04757475,0.10779246,0.54588083,0.81298411,2402
0.36101775,0.04757475,0.16575034,0.54588083,0.85250885,2403
0.36101775,0.05241865,0.16575034,0.56202871,0.85152252,2404
0.36101775,0.05339084,0.16575034,0.56666005,0.75707004,2405
0.43095765,0.05339084,0.16575034,0.58247775,0.80147929,2406
0.43095765,0.05339084,0.16575034,0.58247775,0.78830483,2407
0.43095765,0.05169024,0.16575034,0.58247775,0.85825635,2408
0.41576917,0.05158447,0.16575034,0.58247775,0.83488519,2409
0.41576917,0.05158447,0.16575034,0.58247775,0.76498212,2410
0.38667516,0.05158447,0.16575034,0.58247775,0.7675379,2411
0.27607815,0.04140696,0.16575034,0.56539844,0.84806781,2412
0.25433903,0.04140696,0.19532133,0.53988899,0.77787427,2413
0.24315765,0.04140696,0.19532133,0.53988899,0.80545806,2414
0.24315765,0.05368351,0.19532133,0.53988899,0.77862075,2415
0.24315765,0.07247413,0.19532133,0.4870415,0.80796185,2416
0.24315765,0.07247413,0.19532133,0.46203943,0.70897904,2417
0.24315765,0.07247413,0.19532133,0.46203943,0.80894191,2418
0.26674155,0.07223905,0.16900911,0.45146249,0.67886696,2419
0.26674155,0.06884293,0.16900911,0.45146249,0.68857555,2420
0.26674155,0.06495274,0.16900911,0.45146249,0.71195162,2421
0.26674155,0.06495274,0.16900911,0.45146249,0.74405947,2422
0.26674155,0.06495274,0.16900911,0.45146249,0.77304366,2423
0.27376471,0.07640778,0.15388858,0.49625209,0.75745145,2424
0.29337295,0.08486043,0.15388858,0.5148598,0.83292507,2425
0.29337295,0.10568598,0.15388858,0.5148598,0.84023196,2426
0.29337295,0.10568598,0.16019032,0.5148598,0.81621967,2427
0.29337295,0.10568598,0.16204921,0.5148598,0.84844268,2428
0.29337295,0.08354668,0.16204921,0.5148598,0.86663097,2429
0.29337295,0.08354668,0.16204921,0.5148598,0.81604925,2430
0.29337295,0.08354668,0.16204921,0.5148598,0.79057177,2431
0.29337295,0.10226087,0.16204921,0.46993704,0.82100971,2432
0.29358329,0.10226087,0.16204921,0.46993704,0.82908895,2433
0.33873748,0.10226087,0.16204921,0.46993704,0.87231042,2434
0.3441669,0.10226087,0.16204921,0.46993704,0.82267935,2435
0.3441669,0.10260498,0.16204921,0.46993704,0.82170093,2436
0.3441669,0.10582072,0.16204921,0.46993704,0.83234574,2437
0.3441669,0.10582072,0.16204921,0.46993704,0.81390074,2438
0.3441669,0.10582072,0.16915838,0.46993704,0.76521244,2439
0.337025,0.09434974,0.16915838,0.47817568,0.73933912,2440
0.337025,0.09434974,0.16915838,0.47817568,0.81418305,2441
0.337025,0.09434974,0.16915838,0.48552618,0.8194163,2442
0.37786565,0.10147668,0.1770776,0.48552618,0.83490125,2443
0.41353038,0.10147668,0.1770776,0.48552618,0.8138942,2444
0.42092981,0.10147668,0.1770776,0.48552618,0.85660141,2445
0.49785295,0.10147668,0.1770776,0.48552618,0.84152999,2446
0.49785295,0.10314214,0.1770776,0.48470453,0.86307907,2447
0.49785295,0.10314214,0.1770776,0.47791516,0.81492299,2448
0.49785295,0.10314214,0.1770776,0.44959177,0.73884419,2449
0.43660005,0.10129448,0.1770776,0.44959177,0.77061938,2450
0.43660005,0.09998218,0.1770776,0.44360973,0.90052063,2451
0.43660005,0.08861877,0.1770776,0.43428249,0.81012315,2452
0.32960507,0.08861877,0.09038554,0.42421024,0.79250575,2453
0.32960507,0.08861877,0.0892164,0.41569315,0.75972465,2454
0.32960507,0.08779981,0.0892164,0.41569315,0.75798531,2455
0.32960507,0.08779981,0.0892164,0.41569315,0.8053851,2456
0.32960507,0.08779981,0.12092893,0.4149833,0.78967583,2457
0.32960507,0.08779981,0.12092893,0.39455508,0.77007898,2458
0.32960507,0.08447141,0.12092893,0.39455508,0.76414172,2459
0.30477803,0.07464307,0.12092893,0.39455508,0.92989902,2460
0.30477803,0.06848904,0.12092893,0.39455508,0.85081824,2461
0.30477803,0.06848904,0.14232303,0.39455508,0.8022274,2462
0.30477803,0.06848904,0.14232303,0.39455508,0.79114129,2463
0.29350721,0.07980826,0.14232303,0.39455508,0.85140546,2464
0.29350721,0.10842722,0.14232303,0.39455508,0.78825937,2465
0.29350721,0.11704323,0.14232303,0.39455508,0.8364835,2466
0.29350721,0.12500362,0.14232303,0.39455508,0.77284711,2467
0.27746505,0.1320487,0.14232303,0.35122546,0.81258473,2468
0.27746505,0.1320487,0.14232303,0.35122546,0.75357804,2469
0.27746505,0.1320487,0.14232303,0.35122546,0.74585081,2470
0.33318181,0.1320487,0.14232303,0.35141206,0.74018933,2471
0.33318181,0.1320487,0.10664978,0.36156448,0.81027887,2472
0.33318181,0.1320487,0.10664978,0.36156448,0.83759995,2473
0.33318181,0.13571721,0.10664978,0.37650453,0.87103008,2474
0.34351377,0.13571721,0.10664978,0.39003317,0.8666051,2475
0.34351377,0.13571721,0.10664978,0.39003317,0.79573342,2476
0.34351377,0.13571721,0.10664978,0.39003317,0.72829847,2477
0.34351377,0.13571721,0.13887239,0.39003317,0.81888734,2478
0.34351377,0.13571721,0.13887239,0.36150083,0.71412762,2479
0.30185623,0.13172235,0.13887239,0.36150083,0.7882983,2480
0.27629254,0.12204034,0.13887239,0.36150083,0.78705689,2481
0.27629254,0.10267851,0.13457747,0.36735962,0.7386656,2482
0.26937615,0.10267851,0.13457747,0.36735962,0.7100013,2483
0.26937615,0.10267851,0.13457747,0.39513856,0.82922534,2484
0.26937615,0.10267851,0.13457747,0.39569417,0.76252544,2485
0.27762188,0.10267851,0.13457747,0.41127151,0.82011895,2486
0.27762188,0.10267851,0.12511916,0.43763257,0.71753034,2487
0.27762188,0.11157016,0.12511916,0.43763257,0.90456256,2488
0.27762188,0.11157016,0.12511916,0.43763257,0.87995978,2489
0.27762188,0.11157016,0.13152961,0.43763257,0.84213518,2490
0.27762188,0.11157016,0.13152961,0.43763257,0.74165125,2491
0.24095726,0.12729101,0.13152961,0.43763257,0.83024433,2492
0.24095726,0.1495042,0.13152961,0.48286419,0.78653283,2493
0.24095726,0.15733348,0.13152961,0.48286419,0.76023918,2494
0.27805528,0.17577565,0.13152961,0.48286419,0.7932555,2495
0.28897775,0.17663337,0.13152961,0.47767988,0.80620781,2496
0.31247508,0.17663337,0.13152961,0.47767988,0.73809771,2497
0.31247508,0.17663337,0.13922937,0.47767988,0.69132598,2498
0.31247508,0.15854545,0.1685745,0.47767988,0.78191157,2499
0.31247508,0.15044994,0.1685745,0.46485664,0.79843022,2500
0.31247508,0.14049736,0.1685745,0.46485664,0.81562564,2501
0.29018891,0.14049736,0.1398668,0.43648312,0.86144999,2502
0.2752213,0.14049736,0.1398668,0.43648312,0.8725312,2503
0.2752213,0.15146922,0.1398668,0.41887561,0.89480225,2504
0.2752213,0.15146922,0.1398668,0.41887561,0.82511508,2505
0.2946278,0.15632905,0.1398668,0.41887561,0.77418434,2506
0.30493533,0.15632905,0.12593282,0.41887561,0.75259308,2507
0.30493533,0.15632905,0.12593282,0.41887561,0.76876951,2508
0.30493533,0.15632905,0.12593282,0.41887561,0.74556359,2509
0.26542458,0.15632905,0.12593282,0.40769624,0.7842561,2510
0.26542458,0.15632905,0.12593282,0.39824983,0.7996376,2511
0.26542458,0.15632905,0.12593282,0.39824983,0.79407167,2512
0.29826134,0.15685137,0.12593282,0.39824983,0.87293357,2513
0.29826134,0.15685137,0.12593282,0.39824983,0.80787582,2514
0.29826134,0.15685137,0.12593282,0.39824983,0.83897911,2515
0.27143526,0.15163837,0.15587819,0.39824983,0.85687556,2516
0.27143526,0.14058864,0.15587819,0.42363946,0.85016269,2517
0.25240309,0.13974287,0.15587819,0.43956779,0.86656781,2518
0.25240309,0.13045858,0.15587819,0.43956779,0.83501994,2519
0.25240309,0.11540819,0.13900254,0.44398433,0.86121613,2520
0.25240309,0.07179498,0.12748816,0.44398433,0.6553643,2521
0.25867784,0.06035007,0.12748816,0.51214017,0.78830973,2522
0.25867784,0.06035007,0.12748816,0.51214017,0.84040374,2523
0.27897143,0.06035007,0.12748816,0.51214017,0.82770815,2524
0.27897143,0.04921197,0.12748816,0.4983743,0.80467755,2525
0.27897143,0.04921197,0.12541337,0.47801511,0.78503824,2526
0.27897143,0.04921197,0.12541337,0.45369348,0.7707476,2527
0.27897143,0.04249505,0.12541337,0.45369348,0.7914609,2528
0.27897143,0.03300937,0.12541337,0.4516083,0.81577184,2529
0.27897143,0.03300937,0.12541337,0.4516083,0.85275713,2530
0.27897143,0.03300937,0.12541337,0.4516083,0.89069852,2531
0.29180327,0.03384065,0.12541337,0.4516083,0.92052801,2532
0.34411176,0.03708284,0.12560273,0.46207577,0.85237926,2533
0.34411176,0.04364255,0.12560273,0.46207577,0.84559969,2534
0.34411176,0.05094408,0.12560273,0.50260798,0.88528042,2535
0.28820449,0.0513407,0.12560273,0.50260798,0.85713854,2536
0.28820449,0.06061884,0.12560273,0.51879253,0.80596443,2537
0.28820449,0.06061884,0.12560273,0.52848902,0.75700988,2538
0.28820449,0.06061884,0.14546977,0.52848902,0.81021244,2539
0.31024928,0.09798456,0.14546977,0.52848902,0.84148943,2540
0.37732356,0.09798456,0.14546977,0.49974999,0.76335958,2541
0.37732356,0.09798456,0.14546977,0.49974999,0.75825456,2542
0.37732356,0.1147236,0.14546977,0.49974999,0.77326908,2543
0.37732356,0.11944471,0.14546977,0.49974999,0.76790461,2544
0.29533681,0.12809042,0.14546977,0.49974999,0.81776109,2545
0.25688818,0.12809042,0.14546977,0.50062725,0.85609178,2546
0.25688818,0.15292496,0.14546977,0.50062725,0.77995608,2547
0.24887473,0.15292496,0.14546977,0.52688598,0.81981703,2548
0.24887473,0.15292496,0.14546977,0.53462966,0.72590005,2549
0.24887473,0.15292496,0.14766252,0.59219376,0.77365865,2550
0.24887473,0.15573104,0.14766252,0.59219376,0.75473505,2551
0.24887473,0.15573104,0.14766252,0.59219376,0.75379392,2552
0.24887473,0.15573104,0.14284086,0.5780972,0.8185563,2553
0.24887473,0.1268147,0.14284086,0.57448417,0.82392076,2554
0.24887473,0.1268147,0.10933235,0.55099233,0.7634633,2555
0.24887473,0.1268147,0.10933235,0.52782698,0.7113075,2556
0.24887473,0.14393551,0.10933235,0.52782698,0.73855208,2557
0.24887473,0.14393551,0.15675974,0.51880618,0.74615109,2558
0.24870952,0.14556946,0.21235686,0.46774245,0.73448238,2559
0.16543535,0.1703388,0.21235686,0.46774245,0.73180654,2560
0.1629279,0.17851146,0.21235686,0.44736487,0.72087479,2561
0.1629279,0.17863714,0.17614817,0.4393443,0.71030947,2562
0.1629279,0.19181452,0.17614817,0.4393443,0.63387349,2563
0.19734609,0.19181452,0.17614817,0.4393443,0.65139043,2564
0.19734609,0.19181452,0.17614817,0.44072409,0.79114456,2565
0.20259669,0.20311237,0.18356083,0.4743793,0.64289903,2566
0.20259669,0.20311237,0.18356083,0.4743793,0.76237299,2567
0.2229324,0.21339166,0.18356083,0.4743793,0.77787917,2568
0.2229324,0.22438742,0.18356083,0.46844314,0.79410107,2569
0.2229324,0.22438742,0.18356083,0.46844314,0.72789937,2570
0.2229324,0.23794331,0.18356083,0.46844314,0.73502768,2571
0.2229324,0.26113267,0.18356083,0.46844314,0.71316689,2572
0.26637069,0.26113267,0.18356083,0.46844314,0.75218254,2573
0.26637069,0.26113267,0.18356083,0.49268612,0.68394912,2574
0.26637069,0.26113267,0.17997682,0.49268612,0.68231351,2575
0.26637069,0.29107082,0.17997682,0.49268612,0.73807512,2576
0.26637069,0.29416124,0.17997682,0.49268612,0.79042557,2577
0.26637069,0.29416124,0.17997682,0.49268612,0.75015572,2578
0.26637069,0.29416124,0.14446067,0.50886755,0.68205406,2579
0.26637069,0.28545468,0.12780578,0.50886755,0.61766466,2580
0.26637069,0.26475084,0.12780578,0.50886755,0.64065142,2581
0.26637069,0.25860514,0.12780578,0.50886755,0.67282244,2582
0.26637069,0.25860514,0.15832467,0.50886755,0.83527612,2583
0.26637069,0.25860514,0.15832467,0.50886755,0.77969174,2584
0.26637069,0.27006019,0.15832467,0.49980641,0.81122327,2585
0.26637069,0.27155722,0.13064164,0.48560097,0.73202733,2586
0.26738784,0.27155722,0.13064164,0.41709352,0.86296718,2587
0.27550363,0.27859578,0.13064164,0.41709352,0.87149098,2588
0.28696396,0.27877508,0.13064164,0.41709352,0.82418211,2589
0.3051758,0.27877508,0.13064164,0.41984546,0.90198419,2590
0.3051758,0.28673439,0.13064164,0.45072997,0.780154,2591
0.30863369,0.28673439,0.15678279,0.45072997,0.7851828,2592
0.30863369,0.28673439,0.15678279,0.45072997,0.78575886,2593
0.30863369,0.28673439,0.15678279,0.43846074,0.7928142,2594
0.30608062,0.28673439,0.15678279,0.43082767,0.76150808,2595
0.30608062,0.28673439,0.15678279,0.42590663,0.84377569,2596
0.30608062,0.28673439,0.15678279,0.42590663,0.79880509,2597
0.30608062,0.28673439,0.15678279,0.34610126,0.71872628,2598
0.30608062,0.28673439,0.15678279,0.34470849,0.76938613,2599
0.30608062,0.28673439,0.15678279,0.33107734,0.75337849,2600
0.30608062,0.28673439,0.15678279,0.33107734,0.81685562,2601
0.30608062,0.28673439,0.12934443,0.33107734,0.88400008,2602
0.27339726,0.28673439,0.12934443,0.34845391,0.86590899,2603
0.22828369,0.28673439,0.12934443,0.41857393,0.74208955,2604
0.22828369,0.26218817,0.12934443,0.41857393,0.71768442,2605
0.22828369,0.2323384,0.12536522,0.44161352,0.70879555,2606
0.22828369,0.1963433,0.12536522,0.44161352,0.69835519,2607
0.21229953,0.19328222,0.12536522,0.44161352,0.75395454,2608
0.21229953,0.15757471,0.14169332,0.44704662,0.77827664,2609
0.21229953,0.15216576,0.15563425,0.44704662,0.76283035,2610
0.21229953,0.14364936,0.15563425,0.44704662,0.77229392,2611
0.21229953,0.14364936,0.15563425,0.43872782,0.79611619,2612
0.21229953,0.14364936,0.13822164,0.43872782,0.86338887,2613
0.21229953,0.17146312,0.13822164,0.42964992,0.84567919,2614
0.31153591,0.17146312,0.13822164,0.42964992,0.8531987,2615
0.31153591,0.19470536,0.13822164,0.40801264,0.82207417,2616
0.31153591,0.20823228,0.13822164,0.40801264,0.83349786,2617
0.30297975,0.22281541,0.13822164,0.40801264,0.76413682,2618
0.30297975,0.22281541,0.13822164,0.40942133,0.76926608,2619
0.30297975,0.22281541,0.13822164,0.40942133,0.76986636,2620
0.30297975,0.22281541,0.13822164,0.40942133,0.78165676,2621
0.30297975,0.22281541,0.13822164,0.38013168,0.81009075,2622
0.30297975,0.22281541,0.16285421,0.35639551,0.81789258,2623
0.30297975,0.22281541,0.16285421,0.34956247,0.8089645,2624
0.30297975,0.22281541,0.16285421,0.32688959,0.87845703,2625
0.41962123,0.22281541,0.16285421,0.29648444,0.7476974,2626
0.43040628,0.24519051,0.16285421,0.29648444,0.7806767,2627
0.43040628,0.24519051,0.16285421,0.29648444,0.76350877,2628
0.43040628,0.24519051,0.16285421,0.33617153,0.84973419,2629
0.35255356,0.21297222,0.16285421,0.33617153,0.73088828,2630
0.32769181,0.21297222,0.16285421,0.3903914,0.74157339,2631
0.29168333,0.21297222,0.16285421,0.47615825,0.72399356,2632
0.27055675,0.21297222,0.23158732,0.48344517,0.7188349,2633
0.27055675,0.21512595,0.23158732,0.49931034,0.74333096,2634
0.27055675,0.22767887,0.23158732,0.51676807,0.83748942,2635
0.27055675,0.22767887,0.19520057,0.53857924,0.76186172,2636
0.27055675,0.22767887,0.19520057,0.53857924,0.70305784,2637
0.29423886,0.23473445,0.19520057,0.53857924,0.75240006,2638
0.29423886,0.23473445,0.16229428,0.53857924,0.73051014,2639
0.29423886,0.23473445,0.16229428,0.53857924,0.65569208,2640
0.29423886,0.22761295,0.146942,0.39246465,0.59140177,2641
0.29423886,0.22113727,0.12719864,0.39246465,0.71291398,2642
0.29423886,0.20936637,0.12719864,0.39246465,0.66860846,2643
0.29423886,0.19687213,0.12719864,0.42613825,0.7472414,2644
0.29423886,0.19048845,0.12719864,0.42613825,0.71745738,2645
0.29423886,0.1666721,0.12719864,0.42613825,0.81960605,2646
0.28966467,0.15491931,0.13982483,0.42613825,0.84101247,2647
0.28966467,0.15491931,0.13982483,0.42613825,0.87226168,2648
0.28966467,0.15491931,0.13982483,0.42613825,0.822926,2649
0.27220459,0.14283401,0.13982483,0.42338176,0.88471743,2650
0.24632337,0.12445197,0.13982483,0.42338176,0.90394431,2651
0.23861378,0.11656655,0.13982483,0.42338176,0.92433963,2652
0.23861378,0.11656655,0.13982483,0.43941234,0.88736387,2653
0.23063926,0.11656655,0.13982483,0.43941234,0.84176357,2654
0.23063926,0.13653546,0.13982483,0.44929445,0.86421321,2655
0.23063926,0.13653546,0.13982483,0.44973676,0.86675102,2656
0.23063926,0.13653546,0.13982483,0.44973676,0.7693973,2657
0.16110901,0.13111201,0.13982483,0.49559588,0.75318057,2658
0.16110901,0.12403035,0.15429134,0.49559588,0.74706799,2659
0.16110901,0.12345008,0.15429134,0.49559588,0.84005827,2660
0.16110901,0.10506079,0.15429134,0.49559588,0.81750627,2661
0.14612555,0.10506079,0.15429134,0.49559588,0.84009557,2662
0.14612555,0.10506079,0.15429134,0.46267682,0.79097087,2663
0.14612555,0.11252351,0.15429134,0.46267682,0.80739559,2664
0.14664623,0.12837005,0.15429134,0.41403528,0.79765787,2665
0.18124615,0.15441909,0.15429134,0.41403528,0.81253138,2666
0.18124615,0.16486429,0.15429134,0.41403528,0.74318804,2667
0.18124615,0.16927824,0.15429134,0.41403528,0.76542016,2668
0.18124615,0.19825072,0.13129066,0.41403528,0.77237995,2669
0.18124615,0.20430768,0.12181663,0.41403528,0.80552612,2670
